Itemcode,Barcode,ItemName,Unit,PhysicalCount,Converted,Region,CountingTime
301471,8.93E+12,CHOLIMEX Sot Bun Bo 180g/1 Hu,HU,1,1,Display,2.02104E+13
301474,4.77E+12,MIX Cocktail Mojito 4% 330ml/1Chai,CHAI,6,1,Backroom,2.02104E+13
301518,8.93E+12,ALL-FREE Nuoc Giai Khat Vi Lua Mach 330ml/1 Lon,LON,24,1,Backroom,2.02104E+13
301518,8.93E+12,ALL-FREE Nuoc Giai Khat Vi Lua Mach 330ml/1 Lon,LON,24,1,Backroom,2.02104E+13
101115,9.00E+12,FOXS Keo Cung Bac Ha 90g/1 Goi,GOI,3,1,Bad Merchandise,2.02104E+13
103498,12546011112,TRIDENT Gum Trai Cay Nhiet Doi 26.6g/1 Thanh,THANH,1,1,Display,2.02104E+13
103527,12546011471,TRIDENT Gum Vi Que 26.6g/1 Thanh,THANH,6,1,Display,2.02104E+13
103527,12546011471,TRIDENT Gum Vi Que 26.6g/1 Thanh,THANH,1,1,Display,2.02104E+13
103527,12546011471,TRIDENT Gum Vi Que 26.6g/1 Thanh,THANH,1,1,Display,2.02104E+13
103527,12546011471,TRIDENT Gum Vi Que 26.6g/1 Thanh,THANH,2,1,Display,2.02104E+13
103979,8.93E+12,7UP Nuoc Ngot Huong Chanh 1.5L/1 Chai,CHAI,5,1,Display,2.02104E+13
104002,8.93E+12,7UP REVIVE Nuoc Uong The Thao 500ml/1 Chai,CHAI,8,1,Display,2.02104E+13
104040,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,10,1,Display,2.02104E+13
104040,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,36,1,Backroom,2.02104E+13
104040,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,12,1,Backroom,2.02104E+13
104040,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,3,1,Backroom,2.02104E+13
104040,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,7,1,Backroom,2.02104E+13
104064,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,26,1,Display,2.02104E+13
104064,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,28,1,Backroom,2.02104E+13
104064,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,28,1,Backroom,2.02104E+13
104064,8.93E+12,AQUAFINA Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,39,1,Backroom,2.02104E+13
104193,8.93E+12,C2 Tra Xanh Tao 360ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104193,8.93E+12,C2 Tra Xanh Tao 360ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104193,8.93E+12,C2 Tra Xanh Tao 360ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104284,8.94E+12,COCA COLA Nuoc Ngot Co Ga 390ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104284,8.94E+12,COCA COLA Nuoc Ngot Co Ga 390ml/1 Chai,CHAI,24,1,Backroom,2.02104E+13
104284,8.94E+12,COCA COLA Nuoc Ngot Co Ga 390ml/1 Chai,CHAI,14,1,Backroom,2.02104E+13
104313,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,4,1,Display,2.02104E+13
104313,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,15,1,Backroom,2.02104E+13
104313,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,2,1,Backroom,2.02104E+13
104313,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 1.5L/1 Chai,CHAI,1,1,Backroom,2.02104E+13
104325,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,14,1,Display,2.02104E+13
104325,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,4,1,Backroom,2.02104E+13
104325,8.94E+12,DASANI Nuoc Suoi Tinh Khiet 500ml/1 Chai,CHAI,1,1,Backroom,2.02104E+13
104416,3.07E+12,EVIAN Nuoc Khoang 500ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104416,3.07E+12,EVIAN Nuoc Khoang 500ml/1 Chai,CHAI,2,1,Backroom,2.02104E+13
104507,8.94E+12,HIGHLANDS Ca Phe Sua Da 235ml /1 Lon,LON,4,1,Display,2.02104E+13
104519,8.94E+12,ICE+ Nuoc Vi Cam Chanh 490ml/1 Chai,CHAI,13,1,Display,2.02104E+13
104519,8.94E+12,ICE+ Nuoc Vi Cam Chanh 490ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104521,8.94E+12,ICE+ Nuoc Vi Dao 500ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104521,8.94E+12,ICE+ Nuoc Vi Dao 500ml/1 Chai,CHAI,24,1,Backroom,2.02104E+13
104521,8.94E+12,ICE+ Nuoc Vi Dao 500ml/1 Chai,CHAI,13,1,Backroom,2.02104E+13
104521,8.94E+12,ICE+ Nuoc Vi Dao 500ml/1 Chai,CHAI,18,1,Backroom,2.02104E+13
104521,8.94E+12,ICE+ Nuoc Vi Dao 500ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104533,8.94E+12,ICE+ Nuoc Vi Nho Xanh 490ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104533,8.94E+12,ICE+ Nuoc Vi Nho Xanh 490ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104533,8.94E+12,ICE+ Nuoc Vi Nho Xanh 490ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104545,8.94E+12,I-ON LIFE Nuoc I-on Kiem 1.25L/1 Chai,CHAI,5,1,Display,2.02104E+13
104545,8.94E+12,I-ON LIFE Nuoc I-on Kiem 1.25L/1 Chai,CHAI,12,1,Backroom,2.02104E+13
104545,8.94E+12,I-ON LIFE Nuoc I-on Kiem 1.25L/1 Chai,CHAI,4,1,Backroom,2.02104E+13
104545,8.94E+12,I-ON LIFE Nuoc I-on Kiem 1.25L/1 Chai,CHAI,5,1,Backroom,2.02104E+13
104557,8.94E+12,I-ON LIFE Nuoc I-on Kiem 450ml/1 Chai,CHAI,14,1,Display,2.02104E+13
104557,8.94E+12,I-ON LIFE Nuoc I-on Kiem 450ml/1 Chai,CHAI,15,1,Backroom,2.02104E+13
104557,8.94E+12,I-ON LIFE Nuoc I-on Kiem 450ml/1 Chai,CHAI,1,1,Backroom,2.02104E+13
104571,8.86E+12,KOKOZO Nuoc Dau Co Thach 320ml/1 Chai,CHAI,16,1,Display,2.02104E+13
104583,8.86E+12,KOKOZO Nuoc Dua Gang Co Thach 320ml/1 Chai,CHAI,16,1,Display,2.02104E+13
104583,8.86E+12,KOKOZO Nuoc Dua Gang Co Thach 320ml/1 Chai,CHAI,8,1,Backroom,2.02104E+13
104583,8.86E+12,KOKOZO Nuoc Dua Gang Co Thach 320ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104612,8.94E+12,LATTE Nuoc Trai Cay Sua Vi Dao 345ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104624,8.94E+12,LATTE Nuoc Trai Cay Sua Vi Dau 345ml/1 Chai,CHAI,7,1,Display,2.02104E+13
104624,8.94E+12,LATTE Nuoc Trai Cay Sua Vi Dau 345ml/1 Chai,CHAI,3,1,Backroom,2.02104E+13
104636,8.94E+12,LATTE Tra Sua 345ml/1 Chai,CHAI,14,1,Display,2.02104E+13
104636,8.94E+12,LATTE Tra Sua 345ml/1 Chai,CHAI,21,1,Backroom,2.02104E+13
104636,8.94E+12,LATTE Tra Sua 345ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104648,8.94E+12,LAVIE Nuoc Khoang 1.5L/1 Chai,CHAI,5,1,Display,2.02104E+13
104648,8.94E+12,LAVIE Nuoc Khoang 1.5L/1 Chai,CHAI,12,1,Backroom,2.02104E+13
104648,8.94E+12,LAVIE Nuoc Khoang 1.5L/1 Chai,CHAI,12,1,Backroom,2.02104E+13
104648,8.94E+12,LAVIE Nuoc Khoang 1.5L/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104648,8.94E+12,LAVIE Nuoc Khoang 1.5L/1 Chai,CHAI,13,1,Backroom,2.02104E+13
104662,8.94E+12,LAVIE Nuoc Khoang 500ml/1 Chai,CHAI,21,1,Display,2.02104E+13
104662,8.94E+12,LAVIE Nuoc Khoang 500ml/1 Chai,CHAI,24,1,Backroom,2.02104E+13
104662,8.94E+12,LAVIE Nuoc Khoang 500ml/1 Chai,CHAI,29,1,Backroom,2.02104E+13
104674,8.94E+12,LAVIE Nuoc Khoang 6L/1 Chai,CHAI,4,1,Backroom,2.02104E+13
104753,8.94E+12,LIPOVITAN Nuoc Tang Luc Mat Ong 250ml/1 Lon,LON,26,1,Display,2.02104E+13
104777,8.93E+12,LIPTON Tra Den Chanh 455ml/1 Chai,CHAI,14,1,Display,2.02104E+13
104777,8.93E+12,LIPTON Tra Den Chanh 455ml/1 Chai,CHAI,38,1,Backroom,2.02104E+13
104777,8.93E+12,LIPTON Tra Den Chanh 455ml/1 Chai,CHAI,6,1,Backroom,2.02104E+13
104923,8.94E+12,MR.BROWN Ca Phe Xanh 240ml/1 Lon,LON,7,1,Display,2.02104E+13
105044,8.94E+12,NUTRI BOOST Sua Cam 297ml/1 Chai,CHAI,15,1,Display,2.02104E+13
105056,8.94E+12,NUTRI BOOST Sua Dau 297ml/1 Chai,CHAI,14,1,Display,2.02104E+13
105056,8.94E+12,NUTRI BOOST Sua Dau 297ml/1 Chai,CHAI,24,1,Backroom,2.02104E+13
105070,8.93E+12,PEPSI Nuoc Ngot Huong Cola 1.5L/1 Chai,CHAI,4,1,Display,2.02104E+13
105135,9.00E+12,POCARI SWEAT Nuoc Uong Bo Sung I-on 500ml/1 Chai,CHAI,13,1,Display,2.02104E+13
105135,9.00E+12,POCARI SWEAT Nuoc Uong Bo Sung I-on 500ml/1 Chai,CHAI,4,1,Backroom,2.02104E+13
105135,9.00E+12,POCARI SWEAT Nuoc Uong Bo Sung I-on 500ml/1 Chai,CHAI,1,1,Backroom,2.02104E+13
105240,8.89E+12,POKKA Tra Dao 500ml/1 Chai,CHAI,8,1,Display,2.02104E+13
105290,8.89E+12,POKKA Tra O Long 500ml/1 Chai,CHAI,11,1,Display,2.02104E+13
105290,8.89E+12,POKKA Tra O Long 500ml/1 Chai,CHAI,19,1,Backroom,2.02104E+13
105290,8.89E+12,POKKA Tra O Long 500ml/1 Chai,CHAI,13,1,Backroom,2.02104E+13
105331,8.94E+12,RED BULL Nuoc Tang Luc 250ml/1 Lon,LON,26,1,Display,2.02104E+13
105563,8.93E+12,STING Nuoc Tang Luc Dau 330ml/1 Chai,CHAI,9,1,Display,2.02104E+13
105587,8.93E+12,STING Nuoc Tang Luc Nhan Sam 330ml/1 Chai,CHAI,8,1,Display,2.02104E+13
105587,8.93E+12,STING Nuoc Tang Luc Nhan Sam 330ml/1 Chai,CHAI,25,1,Backroom,2.02104E+13
105642,8.94E+12,TEPPY Nuoc Ep Cam 1L/1 Chai,CHAI,5,1,Display,2.02104E+13
105642,8.94E+12,TEPPY Nuoc Ep Cam 1L/1 Chai,CHAI,3,1,Backroom,2.02104E+13
105654,8.94E+12,TEPPY Nuoc Ep Cam 327ml/1 Chai,CHAI,10,1,Display,2.02104E+13
105654,8.94E+12,TEPPY Nuoc Ep Cam 327ml/1 Chai,CHAI,1,1,Backroom,2.02104E+13
105783,8.93E+12,TWISTER Nuoc Ep Cam 455ml/1 Chai,CHAI,13,1,Display,2.02104E+13
105874,8.93E+12,VINH HAO Nuoc Khoang 500ml/1 Chai,CHAI,7,1,Display,2.02104E+13
105874,8.93E+12,VINH HAO Nuoc Khoang 500ml/1 Chai,CHAI,17,1,Backroom,2.02104E+13
106012,8.94E+12,WONDERFARM Nuoc Yen 240ml/1 Lon,LON,6,1,Display,2.02104E+13
106062,8.94E+12,WONDERFARM Tra Bi Dao 310ml/1 Lon,LON,13,1,Display,2.02104E+13
106153,8.80E+12,WOONGJIN Tra Rau Bap 500ml/1 Chai,CHAI,14,1,Display,2.02104E+13
106165,9.56E+12,YEOS Nuoc Suong Sao 300ml/1 Lon,LON,6,1,Display,2.02104E+13
106191,8.94E+12,333 Bia 330ml/1 Lon,LON,7,1,Display,2.02104E+13
106244,8.93E+12,LARUE Bia 330ml/1 Lon,LON,6,1,Display,2.02104E+13
106385,7.50E+12,CORONA Bia 355ml/1 Chai,CHAI,4,1,Display,2.02104E+13
106438,8.93E+12,HEINEKEN Bia 330ml/1 Chai,CHAI,7,1,Display,2.02104E+13
106438,8.93E+12,HEINEKEN Bia 330ml/1 Chai,CHAI,4,1,Display,2.02104E+13
106440,8.93E+12,HEINEKEN Bia 330ml/1 Lon,LON,48,1,Display,2.02104E+13
106440,8.93E+12,HEINEKEN Bia 330ml/1 Lon,LON,48,1,Display,2.02104E+13
106440,8.93E+12,HEINEKEN Bia 330ml/1 Lon,LON,21,1,Display,2.02104E+13
106505,8.94E+12,SAIGON Bia Export 355ml/1 Chai,CHAI,7,1,Display,2.02104E+13
106567,8.93E+12,SAN MIGUEL Bia Pale Pilsen Cao Cap 500ml/1 Lon,LON,7,1,Display,2.02104E+13
106622,8.93E+12,TIGER Bia 330ml/1 Chai,CHAI,7,1,Display,2.02104E+13
106634,8.93E+12,TIGER Bia 330ml/1 Lon,LON,24,1,Display,2.02104E+13
106634,8.93E+12,TIGER Bia 330ml/1 Lon,LON,44,1,Display,2.02104E+13
106634,8.93E+12,TIGER Bia 330ml/1 Lon,LON,26,1,Display,2.02104E+13
106634,8.93E+12,TIGER Bia 330ml/1 Lon,LON,96,1,Backroom,2.02104E+13
106634,8.93E+12,TIGER Bia 330ml/1 Lon,LON,16,1,Backroom,2.02104E+13
106646,8.93E+12,TIGER Bia Crystal 330ml/1 Chai,CHAI,7,1,Display,2.02104E+13
106660,8.94E+12,ZOROK Bia 330ml/1 Lon,LON,7,1,Display,2.02104E+13
106672,8.94E+12,ZOROK Bia Lager 500ml/1 Lon,LON,80,1,Display,2.02104E+13
106672,8.94E+12,ZOROK Bia Lager 500ml/1 Lon,LON,7,1,Display,2.02104E+13
107731,8.80E+12,CAFÉ AULAIT Kem Ca Phe 85ml/1 Que,QUE,4,1,Display,2.02104E+13
107743,8.80E+12,ENCHO BAR Kem So Co La 85ml/ 1 Que,QUE,9,1,Display,2.02104E+13
107779,8.80E+12,ICE SANDWICH Kem Dau Do 150ml/1 Goi,GOI,7,1,Display,2.02104E+13
107779,8.80E+12,ICE SANDWICH Kem Dau Do 150ml/1 Goi,GOI,2,1,Display,2.02104E+13
107781,8.80E+12,ICE SANDWICH Kem Vani So Co La 150ml/1 Goi,GOI,12,1,Display,2.02104E+13
107781,8.80E+12,ICE SANDWICH Kem Vani So Co La 150ml/1 Goi,GOI,1,1,Display,2.02104E+13
109545,8.86E+12,TAOKAENOI BIG SHEET Rong Bien Vi Truyen Thong 3.2g/1 Goi,GOI,29,1,Display,2.02104E+13
109583,8.86E+12,CHA CHEER Hat Huong Duong Ngu Vi 130G/ Goi,GOI,7,1,Display,2.02104E+13
109600,8.86E+12,CHA CHEER Hat Huong Duong Vi Dua 130G/1 Goi,GOI,11,1,Display,2.02104E+13
109648,6.92E+12,CHA CHEER Hat Huong Duong Dua 40g/ Goi,GOI,10,1,Display,2.02104E+13
109703,8.94E+12,DAMEX Ca Com Say Gion 35g/1 Goi,GOI,8,1,Display,2.02104E+13
109739,8.94E+12,DAMEX Muc Nuong An Lien 20g/1 Goi,GOI,9,1,Display,2.02104E+13
109741,8.94E+12,DAMEX Muc Nuong Xe Tam 80g/1 Goi,GOI,11,1,Display,2.02104E+13
109806,7.71E+11,DAN-D-PAK Hat Dieu Muoi 50g/1 Goi,GOI,6,1,Display,2.02104E+13
109818,7.71E+11,DAN-D-PAK Hat Dieu Khong Muoi 50g/1 Goi,GOI,5,1,Display,2.02104E+13
109820,7.71E+11,DAN-D-PAK Hat Dieu Mu Tat 50g/1 Goi,GOI,9,1,Display,2.02104E+13
109911,8.85E+12,DORKBUA Banh Que Thit Nuong 25g/1 Goi,GOI,6,1,Display,2.02104E+13
109923,8.85E+12,DORKBUA Banh Que Tom  25g/1 Goi,GOI,9,1,Display,2.02104E+13
109923,8.85E+12,DORKBUA Banh Que Tom  25g/1 Goi,GOI,1,1,Display,2.02104E+13
109935,8.85E+12,DORKBUA Banh Que Tom  55g/1 Goi,GOI,13,1,Display,2.02104E+13
109973,8.94E+12,FARMER PACK Dau Phong Say 100g/1 Goi,GOI,3,1,Display,2.02104E+13
110116,8.86E+12,TAOKAENOI HI TEMPURA Rong Bien Vi Cay 25g/1 Goi,GOI,6,1,Display,2.02104E+13
110116,8.86E+12,TAOKAENOI HI TEMPURA Rong Bien Vi Cay 25g/1 Goi,GOI,1,1,Backroom,2.02104E+13
110154,8.94E+12,HOANG PHAT PHAT Kho Bo 70g/1 Goi,GOI,8,1,Display,2.02104E+13
110594,8.93E+12,NHABEXIMS Mit Say 100g/1 Goi,GOI,2,1,Display,2.02104E+13
110594,8.93E+12,NHABEXIMS Mit Say 100g/1 Goi,GOI,1,1,Display,2.02104E+13
110685,31146215690,NONGSHIM Snack Tom Cay 75g/1 Goi,GOI,4,1,Display,2.02104E+13
110752,8.93E+12,OISHI Snack Pho Mat Mieng 40g/1 Goi,GOI,8,1,Display,2.02104E+13
110776,8.93E+12,OISHI Snack Tom Cay Dac Biet 40g/1 Goi,GOI,4,1,Display,2.02104E+13
110788,8.93E+12,OISHI Snack Hanh 40g/1 Goi,GOI,4,1,Display,2.02104E+13
110790,8.93E+12,OISHI Snack Bap Ngot 40g/1 Goi,GOI,1,1,Display,2.02104E+13
110843,8.93E+12,OISHI Banh Phong Muc Indo 40g/1 Goi,GOI,2,1,Display,2.02104E+13
110855,8.93E+12,OISHI Snack Bi Do Bo Nuong 40g/1 Goi,GOI,8,1,Display,2.02104E+13
110946,8.94E+12,ONE ONE Banh Gao Vi Ngot 150g/1 Goi,GOI,4,1,Display,2.02104E+13
111043,8.94E+12,O'STAR Khoai Tay Chien Vi Rong Bien 63g/1 Goi,GOI,4,1,Display,2.02104E+13
111043,8.94E+12,O'STAR Khoai Tay Chien Vi Rong Bien 63g/1 Goi,GOI,6,1,Backroom,2.02104E+13
111043,8.94E+12,O'STAR Khoai Tay Chien Vi Rong Bien 63g/1 Goi,GOI,3,1,Backroom,2.02104E+13
111172,8.93E+12,PILLOWS Snack Nhan Sua Dua 100g/1 Goi,GOI,15,1,Display,2.02104E+13
111184,8.93E+12,PILLOWS Snack Nhan SoCoLa 100g/1 Goi,GOI,4,1,Display,2.02104E+13
111407,8.94E+12,LAY'S Khoai Tay Chien Tu Nhien 56g/1 Goi,GOI,2,1,Display,2.02104E+13
111407,8.94E+12,LAY'S Khoai Tay Chien Tu Nhien 56g/1 Goi,GOI,1,1,Backroom,2.02104E+13
111407,8.94E+12,LAY'S Khoai Tay Chien Tu Nhien 56g/1 Goi,GOI,1,1,Backroom,2.02104E+13
111483,8.94E+12,LAY'S Khoai Tay Chien Vi Tay Tao 56g/1 Goi,GOI,4,1,Display,2.02104E+13
111483,8.94E+12,LAY'S Khoai Tay Chien Vi Tay Tao 56g/1 Goi,GOI,3,1,Backroom,2.02104E+13
111483,8.94E+12,LAY'S Khoai Tay Chien Vi Tay Tao 56g/1 Goi,GOI,6,1,Backroom,2.02104E+13
111548,8.94E+12,LAY'S Khoai Tay Chien Suon Nuong 56g/1 Goi,GOI,4,1,Display,2.02104E+13
111940,8.89E+12,PRINGLES Khoai Tay Chien Tu Nhien 107g/1 Tuyp,TUYP,3,1,Display,2.02104E+13
112035,8.89E+12,PRINGLES Khoai Tay Chien Vi Kem & Hanh 107g/1 Tuyp,TUYP,2,1,Display,2.02104E+13
112229,8.85E+12,RUAY PUAN Snack Tom 20g/1 Goi,GOI,3,1,Display,2.02104E+13
112229,8.85E+12,RUAY PUAN Snack Tom 20g/1 Goi,GOI,8,1,Backroom,2.02104E+13
112229,8.85E+12,RUAY PUAN Snack Tom 20g/1 Goi,GOI,6,1,Backroom,2.02104E+13
112279,8.93E+12,SLIDE Potato Chips BBQ 160g/1 Tuyp,TUYP,2,1,Display,2.02104E+13
112281,8.93E+12,SLIDE Potato Chips BBQ 75g/1 Tuyp,TUYP,6,1,Display,2.02104E+13
112293,8.93E+12,SLIDE KTC Cay Nong 160g/1 Tuyp,TUYP,1,1,Display,2.02104E+13
112308,8.93E+12,SLIDE KTC Cay Nong 75g/1 Tuyp,TUYP,2,1,Display,2.02104E+13
112308,8.93E+12,SLIDE KTC Cay Nong 75g/1 Tuyp,TUYP,6,1,Backroom,2.02104E+13
112310,8.93E+12,SLIDE Khoai Tay Chien Tu Nhien 160g/1 Tuyp,TUYP,1,1,Display,2.02104E+13
112504,8.94E+12,SWING Khoai Tay Chien Vi Bo Bit Tet 63g/1 Goi,GOI,3,1,Display,2.02104E+13
112566,20916054119,TAISUN Hat De California 40g/1 Goi,GOI,7,1,Display,2.02104E+13
112671,20916024143,TAISUN Dau Phong Muoi 40g/1 Goi,GOI,4,1,Display,2.02104E+13
112671,20916024143,TAISUN Dau Phong Muoi 40g/1 Goi,GOI,1,1,Display,2.02104E+13
112762,8.94E+12,TAN TAN Snack&Dau Thap Cam 200g/1 Hop,HOP,4,1,Display,2.02104E+13
112762,8.94E+12,TAN TAN Snack&Dau Thap Cam 200g/1 Hop,HOP,1,1,Display,2.02104E+13
112774,8.86E+12,TAOKAENOI Rong Bien Vi Cay 15g/1 Goi,GOI,3,1,Display,2.02104E+13
112774,8.86E+12,TAOKAENOI Rong Bien Vi Cay 15g/1 Goi,GOI,3,1,Backroom,2.02104E+13
112798,8.86E+12,TAOKAENOI Rong Bien Vi Truyen Thong 15g/1 Goi,GOI,3,1,Display,2.02104E+13
112798,8.86E+12,TAOKAENOI Rong Bien Vi Truyen Thong 15g/1 Goi,GOI,3,1,Backroom,2.02104E+13
112932,8.94E+12,TOONIES Snack Pho Mai 38g/1 Goi,GOI,3,1,Backroom,2.02104E+13
112932,8.94E+12,TOONIES Snack Pho Mai 38g/1 Goi,GOI,20,1,Backroom,2.02104E+13
112944,8.94E+12,TOONIES Snack Vi Cay 38g/1 Goi,GOI,11,1,Display,2.02104E+13
113003,8.93E+12,TUYEN KY Kho Bo Cari 35g/1 Goi,GOI,7,1,Display,2.02104E+13
113120,8.93E+12,VINAMIT Mit Say 100g/1 Goi,GOI,4,1,Display,2.02104E+13
113168,8.93E+12,VINAMIT Trai Cay Say 100g/1 Goi,GOI,4,1,Display,2.02104E+13
113168,8.93E+12,VINAMIT Trai Cay Say 100g/1 Goi,GOI,1,1,Display,2.02104E+13
114265,8.85E+12,KOALA'S MARCH Banh Gau Vi So Co La  37g/1 Hop,HOP,6,1,Backroom,2.02104E+13
117994,8.93E+12,OVALTINE Sua Lua Mach Socola 180ml/1 Hop,HOP,14,1,Display,2.02104E+13
117994,8.93E+12,OVALTINE Sua Lua Mach Socola 180ml/1 Hop,HOP,16,1,Backroom,2.02104E+13
119409,3.07E+12,LAUGHING COW Pho Mai Vien Vi Sua 78g/1 Hop,HOP,1,1,Display,2.02104E+13
119409,3.07E+12,LAUGHING COW Pho Mai Vien Vi Sua 78g/1 Hop,HOP,4,1,Display,2.02104E+13
119409,3.07E+12,LAUGHING COW Pho Mai Vien Vi Sua 78g/1 Hop,HOP,1,1,Bad Merchandise,2.02104E+13
119590,8.93E+12,DUTCH LADY Sua Tiet Trung Socola 180ml/1 Hop,HOP,22,1,Display,2.02104E+13
119590,8.93E+12,DUTCH LADY Sua Tiet Trung Socola 180ml/1 Hop,HOP,12,1,Backroom,2.02104E+13
119605,8.93E+12,DUTCH LADY Sua Tiet Trung Khong Duong 180ml/1 Hop,HOP,22,1,Display,2.02104E+13
119605,8.93E+12,DUTCH LADY Sua Tiet Trung Khong Duong 180ml/1 Hop,HOP,4,1,Backroom,2.02104E+13
119605,8.93E+12,DUTCH LADY Sua Tiet Trung Khong Duong 180ml/1 Hop,HOP,12,1,Backroom,2.02104E+13
119605,8.93E+12,DUTCH LADY Sua Tiet Trung Khong Duong 180ml/1 Hop,HOP,4,1,Backroom,2.02104E+13
119631,8.93E+12,DUTCH LADY Sua Tiet Trung Co Duong 180ml/1 Hop,HOP,20,1,Display,2.02104E+13
119631,8.93E+12,DUTCH LADY Sua Tiet Trung Co Duong 180ml/1 Hop,HOP,12,1,Backroom,2.02104E+13
119643,8.93E+12,DUTCH LADY Sua Tiet Trung Co Duong 1L/1 Hop,HOP,8,1,Display,2.02104E+13
119643,8.93E+12,DUTCH LADY Sua Tiet Trung Co Duong 1L/1 Hop,HOP,6,1,Backroom,2.02104E+13
119966,9.56E+12,HOMESOY Sua Dau Nanh 1L/1 Hop,HOP,5,1,Display,2.02104E+13
119966,9.56E+12,HOMESOY Sua Dau Nanh 1L/1 Hop,HOP,1,1,Backroom,2.02104E+13
119966,9.56E+12,HOMESOY Sua Dau Nanh 1L/1 Hop,HOP,2,1,Backroom,2.02104E+13
119978,9.56E+12,HOMESOY Sua Dau Nanh 250ml/1 Hop,HOP,6,1,Display,2.02104E+13
119978,9.56E+12,HOMESOY Sua Dau Nanh 250ml/1 Hop,HOP,6,1,Backroom,2.02104E+13
119978,9.56E+12,HOMESOY Sua Dau Nanh 250ml/1 Hop,HOP,6,1,Backroom,2.02104E+13
120044,3.07E+12,LAUGHING COW Pho Mai Lat 200g/1 Goi,GOI,10,1,Display,2.02104E+13
120123,8.93E+12,MILO Sua Lua Mach 180ml/1 Hop,HOP,3,1,Display,2.02104E+13
120123,8.93E+12,MILO Sua Lua Mach 180ml/1 Hop,HOP,4,1,Backroom,2.02104E+13
120317,8.93E+12,VINAMILK Sua Chua An Nha Dam 100g/1 Hop,HOP,10,1,Display,2.02104E+13
120317,8.93E+12,VINAMILK Sua Chua An Nha Dam 100g/1 Hop,HOP,24,1,Backroom,2.02104E+13
120331,8.93E+12,VINAMILK Sua Tiet Trung Socola 180ml/1 Hop,HOP,26,1,Display,2.02104E+13
120355,8.93E+12,VINAMILK Sua Tiet Trung Khong Duong 180ml/1 Hop,HOP,36,1,Display,2.02104E+13
120367,8.93E+12,VINAMILK Sua Tiet Trung Dau 180ml/1 Hop,HOP,23,1,Display,2.02104E+13
120379,8.93E+12,VINAMILK Sua Tiet Trung Co Duong 1L/1 Hop,HOP,4,1,Display,2.02104E+13
120410,8.93E+12,VINAMILK Sua Tiet Trung Khong Duong 220ml/1 Goi,GOI,8,1,Display,2.02104E+13
120410,8.93E+12,VINAMILK Sua Tiet Trung Khong Duong 220ml/1 Goi,GOI,8,1,Backroom,2.02104E+13
120422,8.93E+12,VINAMILK Sua Tiet Trung Co Duong 180ml/1 Hop,HOP,53,1,Display,2.02104E+13
120525,8.93E+12,VINAMILK Sua Chua An Vi Dau 100g/1 Hop,HOP,22,1,Display,2.02104E+13
120525,8.93E+12,VINAMILK Sua Chua An Vi Dau 100g/1 Hop,HOP,2,1,Bad Merchandise,2.02104E+13
120525,8.93E+12,VINAMILK Sua Chua An Vi Dau 100g/1 Hop,HOP,2,1,Bad Merchandise,2.02104E+13
120537,8.93E+12,VINAMILK Sua Chua An Co Duong 100g/1 Hop,HOP,2,1,Bad Merchandise,2.02104E+13
120537,8.93E+12,VINAMILK Sua Chua An Co Duong 100g/1 Hop,HOP,5,1,Bad Merchandise,2.02104E+13
