Item Code	Item Name	BarCode	Unit	Converter
188222	MAYANCARE Mieng Dan Tri Mun SM 12pcs/1 Hop	188222	HOP	1
188222	MAYANCARE Mieng Dan Tri Mun SM 12pcs/1 Hop	8806035038078	HOP	1
188361	LOREAL Sua Rua Mat S& S Min Da 100ml/1 Tuyp	188361	TUYP	1
188361	LOREAL Sua Rua Mat S& S Min Da 100ml/1 Tuyp	8991380232148	TUYP	1
188434	COLGATE Kem Danh Rang Optic White 100g/1 Hop	188434	HOP	1
188434	COLGATE Kem Danh Rang Optic White 100g/1 Hop	6920354811852	HOP	1
188434	COLGATE Kem Danh Rang Optic White 100g/1 Hop	8935102105754	HOP	1
188531	DIEU THUONG Ung di mua /1 Doi	188531	DOI	1
188531	DIEU THUONG Ung di mua /1 Doi	8935103205606	DOI	1
188549	DIEU THUONG Non tam CPE /1 Cai	188549	CAI	1
188549	DIEU THUONG Non tam CPE /1 Cai	8935103206030	CAI	1
188557	CPE Ao mua tien loi /1 Cai	188557	CAI	1
188557	CPE Ao mua tien loi /1 Cai	8935103206214	CAI	1
188565	NIVEA Tui Trang Diem/1 Cai	188565	CAI	1
188565	NIVEA Tui Trang Diem/1 Cai	2900011885659	CAI	1
188620	CIRCLE K Du Can Dai Soc/1 Cai	188620	CAI	1
188620	CIRCLE K Du Can Dai Soc/1 Cai	2900011886205	CAI	1
188620	CIRCLE K Du Can Dai Soc/1 Cai	2900091886201	CAI	1
188638	CIRCLE K Du Can Dai Cham Bi/1 Cai	188638	CAI	1
188638	CIRCLE K Du Can Dai Cham Bi/1 Cai	2900011886380	CAI	1
188638	CIRCLE K Du Can Dai Cham Bi/1 Cai	2900091886386	CAI	1
189503	CIRCLE K Tap Hoc Sinh /1 Cai	189503	CAI	1
189503	CIRCLE K Tap Hoc Sinh /1 Cai	2900011895030AA 	CAI	1
189862	NIVEA Xit Ngan Mui Ngoc Trai 150ml/1 Chai	189862	CHAI	1
189862	NIVEA Xit Ngan Mui Ngoc Trai 150ml/1 Chai	4005808837311	CHAI	1
189862	NIVEA Xit Ngan Mui Ngoc Trai 150ml/1 Chai	8850029212746	CHAI	1
189870	NIVEA MEN Sua Rua Mat Kiem Soat Nhon & Ngua Mun Bun Khoang 100g/1 Tuyp	189870	TUYP	1
189870	NIVEA MEN Sua Rua Mat Kiem Soat Nhon & Ngua Mun Bun Khoang 100g/1 Tuyp	4005808656004	TUYP	1
189888	NIVEA MEN Xit Ngan Mui Phan Tu Bac 150ml/1 Chai	189888	CHAI	1
189888	NIVEA MEN Xit Ngan Mui Phan Tu Bac 150ml/1 Chai	4005808305773	CHAI	1
189896	NIVEA MEN Sua Rua Mat Kiem Soat Nhon & Sang Da Bun Khoang 100g/1 Tuyp	189896	TUYP	1
189896	NIVEA MEN Sua Rua Mat Kiem Soat Nhon & Sang Da Bun Khoang 100g/1 Tuyp	4005808823918	TUYP	1
189919	NIVEA Sua Duong The LT & San Da 200ml/1 Chai	189919	CHAI	1
189919	NIVEA Sua Duong The LT & San Da 200ml/1 Chai	4005900181718	CHAI	1
190180	CLEAR MEN Dau Goi Bac Ha 5g/1 Goi	190180	GOI	1
190180	CLEAR MEN Dau Goi Bac Ha 5g/1 Goi	8934868109488	GOI	1
190180	CLEAR MEN Dau Goi Bac Ha 5g/1 Goi	8934868132783	GOI	1
190180	CLEAR MEN Dau Goi Bac Ha 5g/1 Goi	8934868138297	GOI	1
190180	CLEAR MEN Dau Goi Bac Ha 5g/1 Goi	8934868152521	GOI	1
190198	DOVE Dau Goi Phuc Hoi Hu Ton 6g/1 Goi	190198	GOI	1
190198	DOVE Dau Goi Phuc Hoi Hu Ton 6g/1 Goi	8934868088011	GOI	1
190198	DOVE Dau Goi Phuc Hoi Hu Ton 6g/1 Goi	8934868113409	GOI	1
190384	NIVEA MEN Dau Goi NNN & ML 5ml/1 Goi	190384	GOI	1
190384	NIVEA MEN Dau Goi NNN & ML 5ml/1 Goi	4005808937585	GOI	1
190407	BEAUMORE Kem Nghe Ngua Mun 10g/1Tuyp	190407	TUYP	1
190407	BEAUMORE Kem Nghe Ngua Mun 10g/1Tuyp	8936075240077	TUYP	1
190423	SANDRA'S Tinh Dau Duong Da Oliu 88ml/1Chai	190423	CHAI	1
190423	SANDRA'S Tinh Dau Duong Da Oliu 88ml/1Chai	8936075240398	CHAI	1
190431	BEAUMORE Sua Rua Mat Hat Mo/1Tuyp	190431	TUYP	1
190431	BEAUMORE Sua Rua Mat Hat Mo/1Tuyp	8936075240206	TUYP	1
190716	CORNETTO Taylor Swift Tai Nghe/1 Cai	190716	CAI	1
190716	CORNETTO Taylor Swift Tai Nghe/1 Cai	2900011907160	CAI	1
191144	BABY CHERIE Bong Tay Trang 3in1/1 Hop	191144	HOP	1
191144	BABY CHERIE Bong Tay Trang 3in1/1 Hop	8850014440017	HOP	1
191152	BABY CHERIE Bong Tay Trang Co Vien 50g/1 Hop	191152	HOP	1
191152	BABY CHERIE Bong Tay Trang Co Vien 50g/1 Hop	8850014453215	HOP	1
191160	BABY CHERIE Bong Tay Trang Co Vien 50g/1 Goi	191160	GOI	1
191160	BABY CHERIE Bong Tay Trang Co Vien 50g/1 Goi	8850014368427	GOI	1
191178	NIVEA Kem Duong Am Da 30ml/1 Hop	191178	HOP	1
191178	NIVEA Kem Duong Am Da 30ml/1 Hop	2900011911785	HOP	1
191178	NIVEA Kem Duong Am Da 30ml/1 Hop	4005808708635	HOP	1
191186	NIVEA Kem Duong Mem Da 50ml/1 Hop	191186	HOP	1
191186	NIVEA Kem Duong Mem Da 50ml/1 Hop	42204374	HOP	1
191241	OXY Kem Rua Mat Da Tac Dong 100g/1 Tuyp	191241	TUYP	1
191241	OXY Kem Rua Mat Da Tac Dong 100g/1 Tuyp	8935006536005	TUYP	1
191267	TRESEMME Hop Qua Tang/1 Cai	191267	CAI	1
191267	TRESEMME Hop Qua Tang/1 Cai	2900011912676	CAI	1
191356	BIC Dao Cao Rau 3 Luoi 2units/1Goi	191356	GOI	1
191356	BIC Dao Cao Rau 3 Luoi 2units/1Goi	3086123191105	GOI	1
191356	BIC Dao Cao Rau 3 Luoi 2units/1Goi	3086123191129	GOI	1
191500	THANH TRA Gau Long Xu F.R.J Khong Ao/1 Con	191500	CON	1
191500	THANH TRA Gau Long Xu F.R.J Khong Ao/1 Con	2900011915004	CON	1
191623	CLEDOR Kem Ca Phe Espresso 90ml/1 Que	191623	QUE	1
191623	CLEDOR Kem Ca Phe Espresso 90ml/1 Que	8801104172042	QUE	1
191720	PLAY LIGHT Bo Dia CD/1 Vi	191720	VI	1
191720	PLAY LIGHT Bo Dia CD/1 Vi	8936035220460	VI	1
191746	THE BALLOON HOUSE Bong Bong Sinh Nhat 10pcs/1 Goi	191746	GOI	1
191746	THE BALLOON HOUSE Bong Bong Sinh Nhat 10pcs/1 Goi	8936035220453	GOI	1
191762	THE BALLOON HOUSE Bong Bong Hinh thu/1 Goi	191762	GOI	1
191762	THE BALLOON HOUSE Bong Bong Hinh thu/1 Goi	8936035220132	GOI	1
191908	BUBCHEN Sua Tam Goi 3in1 Tre Em 230ml/1Chai	191908	CHAI	1
191908	BUBCHEN Sua Tam Goi 3in1 Tre Em 230ml/1Chai	7613033972010	CHAI	1
191908	BUBCHEN Sua Tam Goi 3in1 Tre Em 230ml/1Chai	7613035058224	CHAI	1
191916	BUBCHEN Sua Tam Goi Jungle Tre Em 230ml/1Chai	191916	CHAI	1
191916	BUBCHEN Sua Tam Goi Jungle Tre Em 230ml/1Chai	7613035058293	CHAI	1
191924	BUBCHEN Sua Tam Goi Jungle Tre Em 230ml/1Chai	191924	CHAI	1
191924	BUBCHEN Sua Tam Goi Jungle Tre Em 230ml/1Chai	7613035058200	CHAI	1
191932	BUBCHEN Kem Duong Da Mui Hoa Cuc 75ml/1 Hop	191932	HOP	1
191932	BUBCHEN Kem Duong Da Mui Hoa Cuc 75ml/1 Hop	40056371	HOP	1
191940	BUBCHEN Kem Duong Da Mui Hoa Cuc 20ml/1 Hop	191940	HOP	1
191940	BUBCHEN Kem Duong Da Mui Hoa Cuc 20ml/1 Hop	40052052	HOP	1
191940	BUBCHEN Kem Duong Da Mui Hoa Cuc 20ml/1 Hop	40055763	HOP	1
191958	ROSALEA Sua tam Cho Be Gai 230ml/1 Chai	191958	CHAI	1
191958	ROSALEA Sua tam Cho Be Gai 230ml/1 Chai	7613035058149	CHAI	1
191966	ROSALEA Dau GoiX 2 Trong 1 Be Gai 230ml/1 Chai	191966	CHAI	1
191966	ROSALEA Dau GoiX 2 Trong 1 Be Gai 230ml/1 Chai	7613035058446	CHAI	1
191974	BUBCHEN Sua Tam Mat Ong 40ml/1Goi	191974	GOI	1
191974	BUBCHEN Sua Tam Mat Ong 40ml/1Goi	7613034353825	GOI	1
192336	PORORO Bo Kem Danh Rang Du Lich 50g/1 Hop	192336	HOP	1
192336	PORORO Bo Kem Danh Rang Du Lich 50g/1 Hop	8809099642656	HOP	1
192352	PORORO Kem Danh Rang Tre Em Vi Hoa Qua 90g/1 Tuyp	192352	TUYP	1
192352	PORORO Kem Danh Rang Tre Em Vi Hoa Qua 90g/1 Tuyp	8809099640577	TUYP	1
192386	GAHWA Khan Tam Dai Lovely/1 Cai	192386	CAI	1
192386	GAHWA Khan Tam Dai Lovely/1 Cai	8804303305112	CAI	1
192394	SWEETENER Bao Tay Tam/1 Cai	192394	CAI	1
192394	SWEETENER Bao Tay Tam/1 Cai	8809012700166	CAI	1
192409	DULUXE Khan Tam Cuon Tron/1 Cai	192409	CAI	1
192409	DULUXE Khan Tam Cuon Tron/1 Cai	8804303201018	CAI	1
192417	VIVID COLOR Tat Nam /1 Doi	192417	DOI	1
192417	VIVID COLOR Tat Nam /1 Doi	8801023012061	DOI	1
192425	PAMER Quan Tat /1 Goi	192425	GOI	1
192425	PAMER Quan Tat /1 Goi	8809151970048	GOI	1
192425	PAMER Quan Tat /1 Goi	8809480080043	GOI	1
192433	VIVID COLOR Tat Nu /1 Doi	192433	DOI	1
192433	VIVID COLOR Tat Nu /1 Doi	8801023013044	DOI	1
192441	FASO Vien Tha Ve Sinh /1 Vi	192441	VI	1
192441	FASO Vien Tha Ve Sinh /1 Vi	8802545200042	VI	1
192441	FASO Vien Tha Ve Sinh /1 Vi	8805582822703	VI	1
192645	BUBCHEN Kem Duong Da Mui Dau Rung 20ml/1 Hop	192645	HOP	1
192645	BUBCHEN Kem Duong Da Mui Dau Rung 20ml/1 Hop	40052083	HOP	1
192645	BUBCHEN Kem Duong Da Mui Dau Rung 20ml/1 Hop	40056135	HOP	1
192726	PANASONIC Pin Kiem AA 2pcs/1 Vi	192726	VI	1
192726	PANASONIC Pin Kiem AA 2pcs/1 Vi	4984824089198	VI	1
192726	PANASONIC Pin Kiem AA 2pcs/1 Vi	8887549659737	VI	1
192734	PANASONIC Pin Kiem AA 4PC/1 Vi	192734	VI	1
192734	PANASONIC Pin Kiem AA 4PC/1 Vi	4984824089211	VI	1
192734	PANASONIC Pin Kiem AA 4PC/1 Vi	8887549659744	VI	1
192742	PANASONIC Pin Kiem AAA 2PC/1 Vi	192742	VI	1
192742	PANASONIC Pin Kiem AAA 2PC/1 Vi	4984824089020	VI	1
192742	PANASONIC Pin Kiem AAA 2PC/1 Vi	8887549659768	VI	1
192750	PANASONIC Pin Kiem AAA 4PC/1 Vi	192750	VI	1
192750	PANASONIC Pin Kiem AAA 4PC/1 Vi	4984824089044	VI	1
192750	PANASONIC Pin Kiem AAA 4PC/1 Vi	8887549659775	VI	1
192768	PANASONIC Pin Than AAA 2pcs/1 Vi	192768	VI	1
192768	PANASONIC Pin Than AAA 2pcs/1 Vi	8887549053757	VI	1
192776	PANASONIC Pin Than AA 4pcs/1 Vi	192776	VI	1
192776	PANASONIC Pin Than AA 4pcs/1 Vi	8887549037221	VI	1
193120	LIPICE Vi Cam Tay/1Cai	193120	CAI	1
193120	LIPICE Vi Cam Tay/1Cai	2900011931202	CAI	1
193146	BASKIN ROBBINS Kem Banh Quy & Kem 500ml/1 Hop	036631083471	HOP	1
193146	BASKIN ROBBINS Kem Banh Quy & Kem 500ml/1 Hop	193146	HOP	1
193146	BASKIN ROBBINS Kem Banh Quy & Kem 500ml/1 Hop	36631083471	HOP	1
193667	LIOA O 3D +3S Day 3D3S52 5mx2/1 Cai	193667	CAI	1
193667	LIOA O 3D +3S Day 3D3S52 5mx2/1 Cai	8935095200979	CAI	1
193675	LIOA O 3TC Day 3TC 3mx2/1 Cai	193675	CAI	1
193675	LIOA O 3TC Day 3TC 3mx2/1 Cai	8935095203376	CAI	1
193683	LIOA O 3D Co Nap C.Day 3D32N 3mx2/1 Cai	193683	CAI	1
193683	LIOA O 3D Co Nap C.Day 3D32N 3mx2/1 Cai	8935095202270	CAI	1
193691	LIOA O 3D Co Cong USB 3mx2/1 Cai	193691	CAI	1
193691	LIOA O 3D Co Cong USB 3mx2/1 Cai	8935095224470	CAI	1
193706	LIOA O Noi Chan Cam ONCF4 Ø4/1 Cai	193706	CAI	1
193706	LIOA O Noi Chan Cam ONCF4 Ø4/1 Cai	8935095201013	CAI	1
193714	LIOA O Noi Chan Cam Det ONCD/1 Cai	193714	CAI	1
193714	LIOA O Noi Chan Cam Det ONCD/1 Cai	8935095201174	CAI	1
193722	LIOA O Noi 3 Nga Chan Cam  Ø4/1 Cai	193722	CAI	1
193722	LIOA O Noi 3 Nga Chan Cam  Ø4/1 Cai	8935095201181	CAI	1
193730	LIOA O Noi 3 Nga Chan Det ON3NCD/1 Cai	193730	CAI	1
193730	LIOA O Noi 3 Nga Chan Det ON3NCD/1 Cai	8935095201198	CAI	1
193730	LIOA O Noi 3 Nga Chan Det ON3NCD/1 Cai	8935095201204	CAI	1
193748	LIOA Bo Doi Noi Du Lich BDNDL/1 Bo	193748	BO	1
193748	LIOA Bo Doi Noi Du Lich BDNDL/1 Bo	8935095207213	BO	1
193926	KAMILL Kem Duong Da Tay Chuyen Dung 100ml/1 Tuyp	193926	TUYP	1
193926	KAMILL Kem Duong Da Tay Chuyen Dung 100ml/1 Tuyp	4000196014313	TUYP	1
193934	KAMILL Kem Duong Da Tay Chong Lao Hoa 75ml/1 Tuyp	193934	TUYP	1
193934	KAMILL Kem Duong Da Tay Chong Lao Hoa 75ml/1 Tuyp	4000196017482	TUYP	1
193950	NIVEA Son Duong Am Huong Dau Tay 4.8g/1 Cay	193950	CAY	1
193950	NIVEA Son Duong Am Huong Dau Tay 4.8g/1 Cay	8850029850726	CAY	1
193968	LIPICE Son Duong Moi Huong Tao 4.3g/1 Cay	193968	CAY	1
193968	LIPICE Son Duong Moi Huong Tao 4.3g/1 Cay	8935006533486	CAY	1
193976	LIPICE S.COLOR Son Duong Moi Mat Ong 2g/1 Cay	193976	CAY	1
193976	LIPICE S.COLOR Son Duong Moi Mat Ong 2g/1 Cay	8935006533103	CAY	1
193984	GILLETTE Dao Cao Rau Blue II Plus 1pcs/1Cay	193984	CAY	1
193984	GILLETTE Dao Cao Rau Blue II Plus 1pcs/1Cay	8888826019589	CAY	1
193992	GILLETTE Dao Cao Rau Blue Pivot 1pcs/1Cay	193992	CAY	1
193992	GILLETTE Dao Cao Rau Blue Pivot 1pcs/1Cay	7702018965267	CAY	1
194320	INPOUCH Luoc Co Lon/1 Cai	194320	CAI	1
194320	INPOUCH Luoc Co Lon/1 Cai	8808482910464	CAI	1
194338	INPOUCH Luoc Co Nho/1 Cai	194338	CAI	1
194338	INPOUCH Luoc Co Nho/1 Cai	8808482910723	CAI	1
194396	ACNES Khan Tay Trang Va Lau Mat 20 mieng/1 Goi	194396	GOI	1
194396	ACNES Khan Tay Trang Va Lau Mat 20 mieng/1 Goi	8935006531680	GOI	1
194485	YEJIMIIN M.Chuom Thao Duoc/1Goi	194485	GOI	1
194485	YEJIMIIN M.Chuom Thao Duoc/1Goi	8809104294002	GOI	1
195148	ST.IVES Sua Rua Mat Sach Mun Dau Den Tra Xanh 170g/1 Tuyp	077043358023	TUYP	1
195148	ST.IVES Sua Rua Mat Sach Mun Dau Den Tra Xanh 170g/1 Tuyp	195148	TUYP	1
195156	ST.IVES Sua Tam Cam Chanh 400ml/1Chai	077043355992	CHAI	1
195156	ST.IVES Sua Tam Cam Chanh 400ml/1Chai	195156	CHAI	1
195499	MILO Kem So Co La Lua Mach 51g/1 Que	195499	QUE	1
195499	MILO Kem So Co La Lua Mach 51g/1 Que	2900011954997	QUE	1
195499	MILO Kem So Co La Lua Mach 51g/1 Que	8850453015371	QUE	1
195504	MILO Kem Magma 55g/1 Que	195504	QUE	1
195504	MILO Kem Magma 55g/1 Que	8850453017528	QUE	1
195512	KITKAT Kem Oc Que 80g/1 Cay	195512	CAY	1
195512	KITKAT Kem Oc Que 80g/1 Cay	8850453019140	CAY	1
195758	DOVE Sua Tam Nuoi Duong Sau 530g/1 Chai	195758	CHAI	1
195758	DOVE Sua Tam Nuoi Duong Sau 530g/1 Chai	aaa8934868114390	CHAI	1
195790	CIRCLE K Ve xem phao hoa tu 23h 7/2/2016/1 Unit	195790	CAI	1
195790	CIRCLE K Ve xem phao hoa tu 23h 7/2/2016/1 Unit	2900011957905	CAI	1
195928	EVOLUDERM Nuoc Hoa Hong Duong Am 250ml/1 Chai	195928	CHAI	1
195928	EVOLUDERM Nuoc Hoa Hong Duong Am 250ml/1 Chai	3760100680577	CHAI	1
195978	EVOLUDERM Xit Khoang 150ml/1 Chai	195978	CHAI	1
195978	EVOLUDERM Xit Khoang 150ml/1 Chai	3760100682298	CHAI	1
196005	DOVE Sua Tam Nuoi Duong Sau 530g/1Chai	196005	CHAI	1
196005	DOVE Sua Tam Nuoi Duong Sau 530g/1Chai	8934868114390	CHAI	1
196005	DOVE Sua Tam Nuoi Duong Sau 530g/1Chai	8934868119920	CHAI	1
196039	KOTEX Tui Vai/1Cai	196039	CAI	1
196039	KOTEX Tui Vai/1Cai	2900011960394	CAI	1
196275	BIC Bat Lua J3 Sleeve/1 Cai	0070330607897	CAI	1
196275	BIC Bat Lua J3 Sleeve/1 Cai	070330607897	CAI	1
196275	BIC Bat Lua J3 Sleeve/1 Cai	196275	CAI	1
196364	LIPZO Ban Chai Danh Rang Than HoatTinh Wow/1 Cay	196364	CAY	1
196364	LIPZO Ban Chai Danh Rang Than HoatTinh Wow/1 Cay	8938500579615	CAY	1
196372	NIVA Tam Bong Que Giay AJ2 200pcs/1 Hop	196372	HOP	1
196372	NIVA Tam Bong Que Giay AJ2 200pcs/1 Hop	8938500577987	HOP	1
196372	NIVA Tam Bong Que Giay AJ2 200pcs/1 Hop	8938500579943	HOP	1
196411	LIPZO Ban Chai Danh Rang Than HoatTinh Ruby/1 Cay	196411	CAY	1
196411	LIPZO Ban Chai Danh Rang Than HoatTinh Ruby/1 Cay	8938500579561	CAY	1
196699	NIVEA MEN Sua Rua Mat Sang Da Vuot Troi 100ml/1 Chai	196699	CHAI	1
196699	NIVEA MEN Sua Rua Mat Sang Da Vuot Troi 100ml/1 Chai	8850029015453	CHAI	1
196704	SILCOT Bong Trang Diem 66pcs/1 Hop	196704	HOP	1
196704	SILCOT Bong Trang Diem 66pcs/1 Hop	4903111424283	HOP	1
196712	SOFY Bang Ve Sinh Dat B.Trong S.Mem 9pcs/1Hop	196712	HOP	1
196712	SOFY Bang Ve Sinh Dat B.Trong S.Mem 9pcs/1Hop	4903111370955	HOP	1
196720	THIEN LONG But Bi Xanh TL047 3pcs/1 Goi	196720	VI	1
196720	THIEN LONG But Bi Xanh TL047 3pcs/1 Goi	8935001801856	VI	1
196796	THIEN LONG But Gel 08 2pcs/1 Goi	196796	VI	1
196796	THIEN LONG But Gel 08 2pcs/1 Goi	8935001850632	VI	1
196851	THIEN LONG Tap NB083 120 Trang/1 Cai	196851	QUYEN	1
196851	THIEN LONG Tap NB083 120 Trang/1 Cai	8935001847557	QUYEN	1
197035	BINGGRAE The cao/1 Cai	197035	CAI	1
197035	BINGGRAE The cao/1 Cai	2900011970355	CAI	1
197077	KEM NGHIA Kem Cat Da Thep 205/1 Cai	197077	CAI	1
197077	KEM NGHIA Kem Cat Da Thep 205/1 Cai	8936000910952	CAI	1
197166	MOCHI Banh Nhan Kem Dua 156g/1 Hop	197166	HOP	1
197166	MOCHI Banh Nhan Kem Dua 156g/1 Hop	8858679646072	HOP	1
197174	MOCHI Banh Nhan Kem Hon Hop 156g/1 Hop	197174	HOP	1
197174	MOCHI Banh Nhan Kem Hon Hop 156g/1 Hop	8858679646065	HOP	1
197182	MOCHI Banh Nhan Kem Tra Xanh 156g/1 Hop	197182	HOP	1
197182	MOCHI Banh Nhan Kem Tra Xanh 156g/1 Hop	8858679646041	HOP	1
197239	HOUSE FOODS Khuon lam banh/1 Cai	197239	CAI	1
197239	HOUSE FOODS Khuon lam banh/1 Cai	2900011972397	CAI	1
197394	RUBA NRC Huong Chanh 400ml/1 Chai	197394	CHAI	1
197394	RUBA NRC Huong Chanh 400ml/1 Chai	8936056720819	CHAI	1
197459	VASELINE Sua Duong The HH 10T1 200ml/1 Chai	197459	CHAI	1
197459	VASELINE Sua Duong The HH 10T1 200ml/1 Chai	8934868114680	CHAI	1
197603	VEET Kem Tay Long Da Thuong 50g/1 Hop	197603	HOP	1
197603	VEET Kem Tay Long Da Thuong 50g/1 Hop	8850360039477	HOP	1
197629	VEET Kem Tay Long Da Nhay Cam 50g/1 Hop	197629	HOP	1
197629	VEET Kem Tay Long Da Nhay Cam 50g/1 Hop	8850360039484	HOP	1
197750	JOMI Bong Tay Trang 80pcs/1 Goi	197750	GOI	1
197750	JOMI Bong Tay Trang 80pcs/1 Goi	8691275850210	GOI	1
197873	KOTEX Bang Ve Sinh Sieu M&M Canh 8pcs/1Goi	197873	GOI	1
197873	KOTEX Bang Ve Sinh Sieu M&M Canh 8pcs/1Goi	8888336023243	GOI	1
197881	KOTEX Bang Ve Sinh Sieu Mong Ban Dem 35cm 3pcs/1Goi	197881	GOI	1
197881	KOTEX Bang Ve Sinh Sieu Mong Ban Dem 35cm 3pcs/1Goi	8888336023267	GOI	1
197881	KOTEX Bang Ve Sinh Sieu Mong Ban Dem 35cm 3pcs/1Goi	8935107200102	GOI	1
197988	HAZELINE Gel Duong The Tao Bien Nhat Ban 70ml/1 Tuyp	197988	TUYP	1
197988	HAZELINE Gel Duong The Tao Bien Nhat Ban 70ml/1 Tuyp	8852660616952	TUYP	1
197996	VIM ZERO Tay Mang 10X D.Dac 450ml/1 Chai	197996	CHAI	1
197996	VIM ZERO Tay Mang 10X D.Dac 450ml/1 Chai	8934868090656	CHAI	1
198007	COMFORT Nuoc Xa 1 Lan Xa 800ml/1 Chai	198007	CHAI	1
198007	COMFORT Nuoc Xa 1 Lan Xa 800ml/1 Chai	8934868114116	CHAI	1
198007	COMFORT Nuoc Xa 1 Lan Xa 800ml/1 Chai	8934868125792	CHAI	1
198057	TET Ve Xem Phim/1 Cai	198057	CAI	1
198057	TET Ve Xem Phim/1 Cai	2900011980576	CAI	1
198065	AXE The Cao/1Cai	198065	CAI	1
198065	AXE The Cao/1Cai	2900011980651	CAI	1
198269	MEN FAIR Ve Chung Ket Bong Da/1 Cai	198269	CAI	1
198269	MEN FAIR Ve Chung Ket Bong Da/1 Cai	2900011982693	CAI	1
198277	MEN FAIR The Cao/1 Cai	198277	CAI	1
198277	MEN FAIR The Cao/1 Cai	2900011982778	CAI	1
198285	CLOSE UP Ve Su Kien/1 Cai	198285	HOP	1
198285	CLOSE UP Ve Su Kien/1 Cai	2900011982853	HOP	1
198528	SUNSILK Dau Goi Mem Muot Dieu Ky 650g/1Chai	198528	CHAI	1
198528	SUNSILK Dau Goi Mem Muot Dieu Ky 650g/1Chai	8934868113553	CHAI	1
198536	BASKIN ROBBINS Gau Bong KM/1 Cai	198536	CON	1
198536	BASKIN ROBBINS Gau Bong KM/1 Cai	2900011985366	CON	1
198544	CORNETTO But Bi KM/1 Cai	198544	CAY	1
198544	CORNETTO But Bi KM/1 Cai	2900011985441	CAY	1
198552	CORNETTO Ly Nhua/1 Cai	198552	CAI	1
198552	CORNETTO Ly Nhua/1 Cai	2900011985526	CAI	1
198560	CORNETTO So Tay KM/1 Cai	198560	CAI	1
198560	CORNETTO So Tay KM/1 Cai	2900011985601	CAI	1
199011	CLEAR Dau Goi Huong Hoa Anh Dao Thom Mat 180g/1 Chai	199011	CHAI	1
199011	CLEAR Dau Goi Huong Hoa Anh Dao Thom Mat 180g/1 Chai	8934868100713	CHAI	1
199029	VASELINE Sua Duong The 250ml/1 Chai	199029	CHAI	1
199029	VASELINE Sua Duong The 250ml/1 Chai	8851932287616	CHAI	1
199126	UNILEVER Kinh Boi/1 Cai	199126	CAI	1
199126	UNILEVER Kinh Boi/1 Cai	2900011991268	CAI	1
199207	JAPAN Chun Buoc Toc Sac Mau 4pcs/1 Goi	199207	GOI	1
199207	JAPAN Chun Buoc Toc Sac Mau 4pcs/1 Goi	4900662635823	GOI	1
199231	JAPAN Luoc Go Dua/1 Cai	199231	CAI	1
199231	JAPAN Luoc Go Dua/1 Cai	4905967724197	CAI	1
199249	JAPAN Luoc Co Vua/1 Cai	199249	CAI	1
199249	JAPAN Luoc Co Vua/1 Cai	4905967724074	CAI	1
199265	JAPAN Guong tron nho/1 Goi	199265	GOI	1
199265	JAPAN Guong tron nho/1 Goi	4968988011202	GOI	1
199299	JAPAN Guong Tron Nho/1 Cai	199299	CAI	1
199299	JAPAN Guong Tron Nho/1 Cai	4968988080505	CAI	1
199316	JAPAN Bong Trang Diem Tron/1 Cai	199316	CAI	1
199316	JAPAN Bong Trang Diem Tron/1 Cai	4982790180727	CAI	1
199321	JAPAN Bong Trang Diem Xop 2pcs/1 Goi	199321	GOI	1
199321	JAPAN Bong Trang Diem Xop 2pcs/1 Goi	4982790180765	GOI	1
199338	JAPAN Bong Trang Diem Tron 2pcs/1 Goi	199338	GOI	1
199338	JAPAN Bong Trang Diem Tron 2pcs/1 Goi	4982790188129	GOI	1
199343	JAPAN Bo Co Trang Diem/1 Goi	199343	GOI	1
199343	JAPAN Bo Co Trang Diem/1 Goi	4982790186200	GOI	1
199358	JAPAN Choi Co Danh Ma Hong/1 Cai	199358	CAI	1
199358	JAPAN Choi Co Danh Ma Hong/1 Cai	4982790187214	CAI	1
199366	JAPAN Lo Cuon Toc 3pcs/1 Goi	199366	GOI	1
199366	JAPAN Lo Cuon Toc 3pcs/1 Goi	4982790273412	GOI	1
199372	JAPAN Lo Cuon Toc vua 3pcs/1 Goi	199372	GOI	1
199372	JAPAN Lo Cuon Toc vua 3pcs/1 Goi	4982790263130	GOI	1
199387	KAI Dao Cao 5 pcs/1Goi	199387	GOI	1
199387	KAI Dao Cao 5 pcs/1Goi	4901331012532	GOI	1
199394	JAPAN Hop Thom Phong 50g/1 Hop	199394	HOP	1
199394	JAPAN Hop Thom Phong 50g/1 Hop	4984324010555	HOP	1
199394	JAPAN Hop Thom Phong 50g/1 Hop	4984324010579	HOP	1
199401	JAPAN Treo Khu Mui Tu Lanh 10g/1 Chai	199401	CHAI	1
199401	JAPAN Treo Khu Mui Tu Lanh 10g/1 Chai	4984324008095	CHAI	1
199419	SEIWA Vien Tha Bon Toilet 50g*2pcs/1 Vi	199419	VI	1
199419	SEIWA Vien Tha Bon Toilet 50g*2pcs/1 Vi	4982790411647	VI	1
199419	SEIWA Vien Tha Bon Toilet 50g*2pcs/1 Vi	4982790411661	VI	1
199419	SEIWA Vien Tha Bon Toilet 50g*2pcs/1 Vi	4982790411678	VI	1
199427	JAPAN Dao Got Hoa Qua Ceramic/1 Cai	199427	CAI	1
199427	JAPAN Dao Got Hoa Qua Ceramic/1 Cai	4991203166609	CAI	1
199435	JAPAN Don Got Giay Inox/1 Cai	199435	CAI	1
